activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2020,2549005SIVTHG14U2905,39100,NY,36071,36071011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,205000.0,75.0,3.25,NA,2,9464.16,NA,4139.38,2559.38,,180,NA,NA,2,2,2,2,275000,1,3,3,5,1,NA,241,41,2,3,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,3801,48.75,100400,76.71,800,934,40
2020,2549005SIVTHG14U2905,39100,NY,36071,36071010700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,125000.0,75.0,3.625,NA,2,8617.24,NA,4787.72,2242.72,,360,NA,NA,2,2,2,2,175000,1,3,3,5,1,NA,220,36,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6886,33.82,100400,90.25,1427,2066,59
2020,2549005SIVTHG14U2905,39100,NY,36071,36071010700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,165000.0,74.886,3.625,NA,2,11322.77,NA,7437.12,2842.12,125.15,360,NA,NA,2,2,2,2,215000,1,3,3,5,1,NA,220,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6886,33.82,100400,90.25,1427,2066,59
2020,2549005SIVTHG14U2905,39100,NY,36071,36071010700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,155000.0,75.0,3.625,NA,2,9436.16,NA,5792.53,2507.53,,360,NA,NA,2,2,2,2,205000,1,3,3,5,1,NA,223,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6886,33.82,100400,90.25,1427,2066,59
2020,2549005SIVTHG14U2905,39100,NY,36071,36071010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,155000.0,75.0,3.625,NA,2,9363.49,NA,5684.98,2499.98,,360,NA,NA,2,2,2,2,205000,1,3,3,5,1,NA,222,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,7540,16.31,100400,111.05,2074,2689,36
2020,2549005SIVTHG14U2905,35004,NY,36103,36103112103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,365000.0,95.0,3.5,1.13,2,14995.34,NA,10012.5,,9696.46,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,94,39,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,4434,13.96,126600,103.47,1217,1365,51
2020,2549005SIVTHG14U2905,35004,NY,36059,36059520100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,32,1,2,2,2,505000.0,74.627,3.375,0.343,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,124,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,5252,8.7,126600,132.31,1640,1739,55
2020,2549005SIVTHG14U2905,35614,NY,36085,36085018702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,375000.0,59.524,3.0,-0.063,2,10489.46,NA,7585.0,,6269.55,360,NA,NA,2,2,2,2,635000,1,1,3,5,1,NA,149,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,2,,,,,10,,,,7200,49.71,81800,132.62,1442,2378,46
2020,2549005SIVTHG14U2905,35614,NY,36081,36081022002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,735000.0,73.367,3.0,0.204,2,15666.36,NA,8380.0,,21.9,360,NA,NA,2,2,2,2,995000,1,1,3,5,2,NA,151,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,6421,62.56,81800,117.59,1057,903,59
2020,2549005SIVTHG14U2905,35004,NY,36059,36059409700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,305000.0,59.804,3.125,0.174,2,12655.9,NA,8705.0,,6631.2,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,144,20%-<30%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,2,1,1,,,,,10,,,,4078,8.51,126600,106.06,1394,1419,0
2020,2549005SIVTHG14U2905,35614,NY,36047,36047024600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,32,1,2,2,2,655000.0,31.095,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,2105000,1,1,3,5,1,NA,199,47,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,1,,,,,6,,,,3195,38.4,81800,78.78,457,1003,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047088600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,32,1,2,2,2,325000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,131,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,4472,99.42,81800,72.22,330,899,76
2020,2549005SIVTHG14U2905,35614,NY,36087,36087011501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,475000.0,59.371,2.375,0.086,2,13349.9,NA,10435.0,,7794.34,180,NA,NA,2,2,2,2,795000,1,1,3,5,1,NA,364,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,7730,13.07,81800,191.03,1819,2175,48
2020,2549005SIVTHG14U2905,35004,NY,36103,36103111801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,31,1,2,2,2,385000.0,89.412,3.25,0.823,2,12287.61,NA,8370.0,,2648.6,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,142,44,1,9,2,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,25-34,No,No,2,1,1,,,,,10,,,,6086,17.98,126600,113.22,1891,2043,51
2020,2549005SIVTHG14U2905,35004,NY,36059,36059413600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,1,2,2,2,385000.0,56.618,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,685000,1,3,3,5,1,NA,0,<20%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,<25,9999,No,NA,2,1,6,,,,,9,,,,5235,52.8,126600,83.89,1317,1568,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047031500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,5,0,2,1,32,1,2,2,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,0,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,2,1,6,,,,,10,,,,4798,78.03,81800,74.58,248,667,76
2020,2549005SIVTHG14U2905,35004,NY,36103,36103158115,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,375000.0,80.0,3.25,0.402,2,12287.29,NA,6575.0,,2139.0,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,141,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,7162,14.19,126600,101.6,1659,1813,42
2020,2549005SIVTHG14U2905,99999,NY,36039,36039080402,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,165000.0,80.0,3.75,0.716,2,4373.92,NA,1009.32,924.32,,360,NA,NA,2,2,2,2,215000,2,2,1,1,1,NA,240,20%-<30%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,1,1,,,,,10,,,,2062,5.53,67200,89.7,856,2618,38
2020,2549005SIVTHG14U2905,35004,NY,36059,36059411800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,305000.0,73.095,3.375,0.617,2,4334.46,NA,1495.0,,,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,86,42,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,6073,21.36,126600,100.63,1800,2024,66
2020,2549005SIVTHG14U2905,35004,NY,36103,36103190503,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,1,1,2,2,2,1415000.0,75.0,3.875,1.068,2,37776.43,NA,29855.0,,11564.48,360,NA,NA,2,2,2,2,1885000,1,2,3,5,1,NA,717,30%-<36%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,2735,15.1,126600,106.88,812,1836,39
2020,2549005SIVTHG14U2905,35004,NY,36059,36059302300,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,2,1355000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1805000,1,1,3,5,1,NA,322,20%-<30%,2,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,3,,,,4765,49,126600,155.53,1432,1575,54
2020,2549005SIVTHG14U2905,35614,NY,36047,36047088800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,32,1,2,2,2,535000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,24,NA,NA,2,1,2,2,NA,1,3,3,5,2,NA,244,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,4274,98.48,81800,76.05,357,939,60
2020,2549005SIVTHG14U2905,35004,NY,36059,36059304203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,5,0,2,1,32,1,2,2,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,0,NA,9,9,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,65-74,9999,Yes,NA,2,1,6,,,,,10,,,,5549,98.16,126600,78.38,794,1183,57
2020,2549005SIVTHG14U2905,35614,NY,36047,36047086600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,2,255000.0,65.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,48,39,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,2,1,6,,,,,4,,,,3175,99.43,81800,88.71,528,951,76
2020,2549005SIVTHG14U2905,35614,NY,36081,36081040000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,5,0,2,1,32,1,2,2,2,375000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,0,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,1476,99.73,81800,137.84,357,461,58
2020,2549005SIVTHG14U2905,35614,NY,36047,36047123700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,31,1,2,2,2,685000.0,68.4,3.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1005000,1,3,3,5,1,NA,373,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,6522,16.36,81800,44.45,198,434,36
2020,2549005SIVTHG14U2905,35614,NY,36047,36047053100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,31,1,2,2,2,745000.0,74.9,3.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1005000,1,3,3,5,1,NA,373,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,8924,4.85,81800,47.2,379,643,16
2020,2549005SIVTHG14U2905,35614,NY,36047,36047053500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,31,1,2,2,2,685000.0,72.0,3.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,955000,1,3,3,5,1,NA,373,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,4326,9.73,81800,26.6,100,559,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047109800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,5,0,2,1,31,1,2,2,2,425000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,0,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,2160,96.06,81800,69.75,107,553,56
2020,2549005SIVTHG14U2905,39100,NY,36027,36027050102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Sex Not Available,4,0,2,1,1,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,145,NA,9,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,3,3,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,3823,18.18,100400,106.13,1193,1278,48
2020,2549005SIVTHG14U2905,35004,NY,36059,36059411700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,255000.0,80.0,3.125,0.853,2,8587.07,NA,4956.0,,2917.34,240,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,63,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6032,14.82,126600,99.17,1856,1983,62
2020,2549005SIVTHG14U2905,35004,NY,36103,36103134704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,245000.0,37.569,2.875,0.445,2,3746.14,NA,1081.0,996.0,,180,NA,NA,2,2,2,2,655000,1,2,3,5,1,NA,190,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,2659,9.33,126600,121.37,751,865,44
2020,2549005SIVTHG14U2905,35004,NY,36103,36103158323,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,1,2,2,2,515000.0,71.385,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,715000,1,1,3,5,1,NA,213,>60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,1,,,,6573,17.68,126600,110.64,1964,2149,37
2020,2549005SIVTHG14U2905,35614,NY,36119,36119014903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,2,2,225000.0,58.667,3.375,0.616,2,8530.37,NA,4488.0,,4670.6,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,138,20%-<30%,1,1,2,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,4511,8.69,81800,170.03,1936,2236,28
2020,2549005SIVTHG14U2905,35614,NY,36085,36085017700,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,1545000.0,67.337,5.25,2.016,2,32962.09,NA,24811.25,,,360,NA,60,2,2,2,2,2305000,1,1,3,5,1,NA,423,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,2,6,,,,,10,,,,6918,18.78,81800,203.86,2113,2502,50
2020,2549005SIVTHG14U2905,35614,NY,36047,36047042100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,655000.0,61.415,3.5,1.011,2,8016.49,NA,2556.5,976.5,,240,NA,NA,2,2,2,2,1065000,1,1,3,5,2,NA,121,46,2,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,1,1,1,1,1,1,45-54,25-34,No,No,1,1,1,,,,,10,,,,4016,88.05,81800,56.18,136,791,76
2020,2549005SIVTHG14U2905,35614,NY,36081,36081070300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,485000.0,75.0,4.875,NA,2,16732.29,NA,13285.0,,9604.8,360,NA,NA,2,2,2,2,645000,1,3,3,5,1,NA,285,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,2007,50.97,81800,119.54,522,622,65
2020,2549005SIVTHG14U2905,35004,NY,36059,36059517701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,2,0,2,1,1,1,2,2,2,755000.0,70.0,5.875,3.135,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1085000,1,1,3,5,1,NA,164,45,2,10,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,7853,27.85,126600,223.9,2288,2629,47
2020,2549005SIVTHG14U2905,35614,NY,36119,36119001102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,2,0,2,1,32,1,2,2,2,425000.0,60.0,7.0,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,705000,1,3,3,5,2,NA,0,<20%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4851,75.28,81800,74,530,931,71
2020,2549005SIVTHG14U2905,35004,NY,36103,36103158207,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,455000.0,53.529,2.625,-0.44,2,14671.29,NA,10095.0,,8412.95,180,NA,NA,2,2,2,2,855000,1,1,3,5,1,NA,260,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,4821,13.15,126600,143.17,1496,1703,39
2020,2549005SIVTHG14U2905,15380,NY,36029,36029011200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,2,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,94,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,6483,1.99,77600,109.8,2361,2866,41
2020,2549005SIVTHG14U2905,35614,NY,36047,36047044100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,1095000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,3,NA,24,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6156,88.43,81800,70.15,154,790,76
2020,2549005SIVTHG14U2905,35004,NY,36059,36059413804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,475000.0,95.0,2.875,0.326,2,14964.53,NA,10476.0,,7362.0,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,108,48,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,3584,43.89,126600,112.39,1099,1289,58
2020,2549005SIVTHG14U2905,99999,NY,36105,36105951800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,105000.0,75.0,3.625,NA,2,5897.71,NA,2101.51,1253.51,309.35,360,NA,NA,2,2,2,2,145000,1,3,3,5,2,NA,133,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6190,74.41,67200,69.88,794,2445,59
2020,2549005SIVTHG14U2905,35614,NY,36085,36085018902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,375000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,109,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5180,46.45,81800,116.79,1329,1787,40
2020,2549005SIVTHG14U2905,35614,NY,36081,36081017400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,2,1,1,2,2,2,845000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,865000,1,1,3,5,2,NA,130,50%-60%,3,10,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,1,4,2,5,1,4,25-34,9999,No,NA,1,1,6,,,,,1,6,,,2867,97.42,81800,92.51,516,745,75
2020,2549005SIVTHG14U2905,35004,NY,36059,36059301500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,1405000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,487,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,3079,15.23,126600,228.29,936,1040,70
2020,2549005SIVTHG14U2905,39100,NY,36027,36027221001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,235000.0,97.0,3.375,1.021,2,5682.84,NA,2364.37,869.37,0.01,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,92,44,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3650,25.1,100400,117.96,1513,1587,55
2020,2549005SIVTHG14U2905,39100,NY,36027,36027221001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,2,1,1,2,2,2,205000.0,95.0,3.625,1.983,2,9580.26,NA,2529.29,1034.29,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,77,44,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,3650,25.1,100400,117.96,1513,1587,55
2020,2549005SIVTHG14U2905,35004,NY,36103,36103159107,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,2,1,1,2,2,2,515000.0,96.5,2.75,1.02,2,24707.87,NA,10639.51,9144.51,,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,91,49,3,9,1,12,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,3,2,2,45-54,25-34,No,No,1,1,3,,,,,10,,,,3915,18.49,126600,95.38,1106,1216,42
